Time,FRET,Error,Enzyme,Replicate,RNA,DNA
407.946,0.5372549019607843,0,5e-06,1,1e-07,5e-07
407.946,0.583180987202925,0,5e-06,1,1e-07,5e-07
536.104,0.49074355083459786,0,5e-06,1,1e-07,5e-07
536.104,0.4581673306772908,0,5e-06,1,1e-07,5e-07
587.946,0.26257197696737045,0,5e-06,1,1e-07,5e-07
587.946,0.26844933805216936,0,5e-06,1,1e-07,5e-07
587.946,0.2927272727272727,0,5e-06,1,1e-07,5e-07
587.946,0.26446727961060035,0,5e-06,1,1e-07,5e-07
664.262,0.4879928846723985,0,5e-06,1,1e-07,5e-07
664.262,0.4644078333851414,0,5e-06,1,1e-07,5e-07
776.104,0.20021413276231265,0,5e-06,1,1e-07,5e-07
776.104,0.2034245300576959,0,5e-06,1,1e-07,5e-07
776.104,0.2171529070970412,0,5e-06,1,1e-07,5e-07
776.104,0.20354780517137702,0,5e-06,1,1e-07,5e-07
792.42,0.4694084793094694,0,5e-06,1,1e-07,5e-07
792.42,0.4353617132410551,0,5e-06,1,1e-07,5e-07
920.578,0.4035714285714286,0,5e-06,1,1e-07,5e-07
920.578,0.39108251996450755,0,5e-06,1,1e-07,5e-07
964.262,0.18879793845687434,0,5e-06,1,1e-07,5e-07
964.262,0.1957700650759219,0,5e-06,1,1e-07,5e-07
964.262,0.20709578405705517,0,5e-06,1,1e-07,5e-07
964.262,0.19031522014704638,0,5e-06,1,1e-07,5e-07
1048.736,0.37292975442604226,0,5e-06,1,1e-07,5e-07
1048.736,0.32215153267784846,0,5e-06,1,1e-07,5e-07
1152.42,0.18934191702432046,0,5e-06,1,1e-07,5e-07
1152.42,0.1717019133937563,0,5e-06,1,1e-07,5e-07
1152.42,0.20295617598755294,0,5e-06,1,1e-07,5e-07
1152.42,0.17976342951857155,0,5e-06,1,1e-07,5e-07
1176.894,0.3459723096286973,0,5e-06,1,1e-07,5e-07
1176.894,0.3360446570972887,0,5e-06,1,1e-07,5e-07
1305.052,0.27799016930639,0,5e-06,1,1e-07,5e-07
1305.052,0.30445246690734057,0,5e-06,1,1e-07,5e-07
1340.578,0.18424962852897475,0,5e-06,1,1e-07,5e-07
1340.578,0.17993480622962696,0,5e-06,1,1e-07,5e-07
1340.578,0.19132279777582675,0,5e-06,1,1e-07,5e-07
1340.578,0.18021175067104087,0,5e-06,1,1e-07,5e-07
1433.21,0.2753623188405797,0,5e-06,1,1e-07,5e-07
1433.21,0.2477495107632094,0,5e-06,1,1e-07,5e-07
1528.736,0.17238095238095238,0,5e-06,1,1e-07,5e-07
1528.736,0.17837638376383763,0,5e-06,1,1e-07,5e-07
1528.736,0.18863167545267018,0,5e-06,1,1e-07,5e-07
1528.736,0.19103571706481987,0,5e-06,1,1e-07,5e-07
1561.368,0.21765868658027673,0,5e-06,1,1e-07,5e-07
1561.368,0.2711484593837535,0,5e-06,1,1e-07,5e-07
1689.526,0.2225411404515882,0,5e-06,1,1e-07,5e-07
1689.526,0.20685555775708342,0,5e-06,1,1e-07,5e-07
1716.894,0.18017892088342186,0,5e-06,1,1e-07,5e-07
1716.894,0.1789997075168178,0,5e-06,1,1e-07,5e-07
1716.894,0.1857153793156243,0,5e-06,1,1e-07,5e-07
1716.894,0.19901273057937127,0,5e-06,1,1e-07,5e-07
1817.684,0.215623572407492,0,5e-06,1,1e-07,5e-07
1817.684,0.21958055475016913,0,5e-06,1,1e-07,5e-07
1905.052,0.17316939139991758,0,5e-06,1,1e-07,5e-07
1905.052,0.1759563658099223,0,5e-06,1,1e-07,5e-07
1905.052,0.20106904231625836,0,5e-06,1,1e-07,5e-07
1905.052,0.1943492435007941,0,5e-06,1,1e-07,5e-07
1945.842,0.35135590365504465,0,5e-06,1,1e-07,5e-07
1945.842,0.22449174381979575,0,5e-06,1,1e-07,5e-07
2093.21,0.17669518489712224,0,5e-06,1,1e-07,5e-07
2093.21,0.17951762523191095,0,5e-06,1,1e-07,5e-07
2093.21,0.19995015783352715,0,5e-06,1,1e-07,5e-07
2093.21,0.20115326759150928,0,5e-06,1,1e-07,5e-07
2281.368,0.17747586700035753,0,5e-06,1,1e-07,5e-07
2281.368,0.18251681075888568,0,5e-06,1,1e-07,5e-07
2281.368,0.19900409034323316,0,5e-06,1,1e-07,5e-07
2281.368,0.2006672226855713,0,5e-06,1,1e-07,5e-07
2469.526,0.18565307328605202,0,5e-06,1,1e-07,5e-07
2469.526,0.17853582110810426,0,5e-06,1,1e-07,5e-07
2469.526,0.20582087152275286,0,5e-06,1,1e-07,5e-07
2469.526,0.19555770159343314,0,5e-06,1,1e-07,5e-07
2657.684,0.1285157222268315,0,5e-06,1,1e-07,5e-07
2657.684,0.15043820857119886,0,5e-06,1,1e-07,5e-07
2657.684,0.17902000310125601,0,5e-06,1,1e-07,5e-07
2657.684,0.19360096071367303,0,5e-06,1,1e-07,5e-07
2845.842,0.18579121789560896,0,5e-06,1,1e-07,5e-07
2845.842,0.17353833425261997,0,5e-06,1,1e-07,5e-07
2845.842,0.19072084695625097,0,5e-06,1,1e-07,5e-07
2845.842,0.19717190975532253,0,5e-06,1,1e-07,5e-07
0.0,0.4644644644644645,0,7e-06,1,1e-07,5e-07
0.0,0.47076612903225806,0,7e-06,1,1e-07,5e-07
0.0,0.49504950495049505,0,7e-06,1,1e-07,5e-07
0.0,0.5015576323987538,0,7e-06,1,1e-07,5e-07
151.63,0.46511627906976744,0,7e-06,1,1e-07,5e-07
151.63,0.4534986713906112,0,7e-06,1,1e-07,5e-07
151.63,0.4739898378901524,0,7e-06,1,1e-07,5e-07
151.63,0.4551362159460135,0,7e-06,1,1e-07,5e-07
279.788,0.3552941176470588,0,7e-06,1,1e-07,5e-07
279.788,0.3195801664857039,0,7e-06,1,1e-07,5e-07
279.788,0.35558228101824013,0,7e-06,1,1e-07,5e-07
279.788,0.36412930135557875,0,7e-06,1,1e-07,5e-07
407.946,0.32159566609209556,0,7e-06,1,1e-07,5e-07
407.946,0.28662264612374666,0,7e-06,1,1e-07,5e-07
407.946,0.3176328502415459,0,7e-06,1,1e-07,5e-07
407.946,0.3070588235294118,0,7e-06,1,1e-07,5e-07
536.104,0.23486174308715435,0,7e-06,1,1e-07,5e-07
536.104,0.22047507527601204,0,7e-06,1,1e-07,5e-07
536.104,0.23745173745173745,0,7e-06,1,1e-07,5e-07
536.104,0.22944391634980987,0,7e-06,1,1e-07,5e-07
664.262,0.20224559408754975,0,7e-06,1,1e-07,5e-07
664.262,0.20196827262044653,0,7e-06,1,1e-07,5e-07
664.262,0.20620224719101124,0,7e-06,1,1e-07,5e-07
664.262,0.195181351656954,0,7e-06,1,1e-07,5e-07
792.42,0.1980719794344473,0,7e-06,1,1e-07,5e-07
792.42,0.19650826988710948,0,7e-06,1,1e-07,5e-07
792.42,0.2002464065708419,0,7e-06,1,1e-07,5e-07
792.42,0.20717794987093013,0,7e-06,1,1e-07,5e-07
920.578,0.18177564627441806,0,7e-06,1,1e-07,5e-07
920.578,0.1799138833934598,0,7e-06,1,1e-07,5e-07
920.578,0.2061912225705329,0,7e-06,1,1e-07,5e-07
920.578,0.1907501494321578,0,7e-06,1,1e-07,5e-07
1048.736,0.17942298521697664,0,7e-06,1,1e-07,5e-07
1048.736,0.17904509283819628,0,7e-06,1,1e-07,5e-07
1048.736,0.1877663949749495,0,7e-06,1,1e-07,5e-07
1048.736,0.18760298156139663,0,7e-06,1,1e-07,5e-07
1176.894,0.1918725467559455,0,7e-06,1,1e-07,5e-07
1176.894,0.18655097613882862,0,7e-06,1,1e-07,5e-07
1176.894,0.1841217482569908,0,7e-06,1,1e-07,5e-07
1176.894,0.19914436708329838,0,7e-06,1,1e-07,5e-07
1305.052,0.18358815097945533,0,7e-06,1,1e-07,5e-07
1305.052,0.18581163300073011,0,7e-06,1,1e-07,5e-07
1305.052,0.19443376643345892,0,7e-06,1,1e-07,5e-07
1305.052,0.19645692320548175,0,7e-06,1,1e-07,5e-07
1433.21,0.1952067106051528,0,7e-06,1,1e-07,5e-07
1433.21,0.18332528569129244,0,7e-06,1,1e-07,5e-07
1433.21,0.1971419548397284,0,7e-06,1,1e-07,5e-07
1433.21,0.2081813444502345,0,7e-06,1,1e-07,5e-07
1561.368,0.1789813023855577,0,7e-06,1,1e-07,5e-07
1561.368,0.18537694153302184,0,7e-06,1,1e-07,5e-07
1561.368,0.206550362080316,0,7e-06,1,1e-07,5e-07
1561.368,0.20527465143625062,0,7e-06,1,1e-07,5e-07
1689.526,0.1947864815299974,0,7e-06,1,1e-07,5e-07
1689.526,0.21444413640144164,0,7e-06,1,1e-07,5e-07
1689.526,0.20337003670337003,0,7e-06,1,1e-07,5e-07
1689.526,0.20438891558545572,0,7e-06,1,1e-07,5e-07
1817.684,0.08169108977598113,0,7e-06,1,1e-07,5e-07
1817.684,0.10676102996536666,0,7e-06,1,1e-07,5e-07
1817.684,0.19167436134195137,0,7e-06,1,1e-07,5e-07
1817.684,0.17639419404125287,0,7e-06,1,1e-07,5e-07
1945.842,0.18340341330695029,0,7e-06,1,1e-07,5e-07
1945.842,0.17130694891854578,0,7e-06,1,1e-07,5e-07
1945.842,0.18718255153869137,0,7e-06,1,1e-07,5e-07
1945.842,0.23647294589178355,0,7e-06,1,1e-07,5e-07
0.0,0.4595375722543353,0,1e-05,1,1e-07,5e-07
0.0,0.473305954825462,0,1e-05,1,1e-07,5e-07
0.0,0.4907178217821782,0,1e-05,1,1e-07,5e-07
0.0,0.47571090047393366,0,1e-05,1,1e-07,5e-07
0.0,0.4598453301606187,0,1e-05,1,1e-07,5e-07
0.0,0.4528301886792453,0,1e-05,1,1e-07,5e-07
151.63,0.42971887550200805,0,1e-05,1,1e-07,5e-07
151.63,0.4510460251046025,0,1e-05,1,1e-07,5e-07
151.63,0.41036046789209835,0,1e-05,1,1e-07,5e-07
151.63,0.4300266796022314,0,1e-05,1,1e-07,5e-07
151.63,0.5253968253968254,0,1e-05,1,1e-07,5e-07
151.63,0.4589452603471295,0,1e-05,1,1e-07,5e-07
279.788,0.3152268130598093,0,1e-05,1,1e-07,5e-07
279.788,0.31039003605375287,0,1e-05,1,1e-07,5e-07
279.788,0.3269195528678761,0,1e-05,1,1e-07,5e-07
279.788,0.3028803675561053,0,1e-05,1,1e-07,5e-07
279.788,0.4356687898089172,0,1e-05,1,1e-07,5e-07
279.788,0.4804098854731766,0,1e-05,1,1e-07,5e-07
407.946,0.25647013037555944,0,1e-05,1,1e-07,5e-07
407.946,0.2458601207870641,0,1e-05,1,1e-07,5e-07
407.946,0.24232081911262798,0,1e-05,1,1e-07,5e-07
407.946,0.2400096875756842,0,1e-05,1,1e-07,5e-07
407.946,0.4461759769839367,0,1e-05,1,1e-07,5e-07
407.946,0.4083221476510067,0,1e-05,1,1e-07,5e-07
536.104,0.20737986270022885,0,1e-05,1,1e-07,5e-07
536.104,0.20935019112025874,0,1e-05,1,1e-07,5e-07
536.104,0.21154197914761294,0,1e-05,1,1e-07,5e-07
536.104,0.18995475113122173,0,1e-05,1,1e-07,5e-07
536.104,0.314891323872822,0,1e-05,1,1e-07,5e-07
536.104,0.39715456956836265,0,1e-05,1,1e-07,5e-07
664.262,0.19185619955979458,0,1e-05,1,1e-07,5e-07
664.262,0.18536649907382904,0,1e-05,1,1e-07,5e-07
664.262,0.2017358667604973,0,1e-05,1,1e-07,5e-07
664.262,0.20739169454189443,0,1e-05,1,1e-07,5e-07
664.262,0.3065122574823282,0,1e-05,1,1e-07,5e-07
664.262,0.2534659011342949,0,1e-05,1,1e-07,5e-07
792.42,0.179333169894582,0,1e-05,1,1e-07,5e-07
792.42,0.17589306837000238,0,1e-05,1,1e-07,5e-07
792.42,0.195639932426997,0,1e-05,1,1e-07,5e-07
792.42,0.1910916224324948,0,1e-05,1,1e-07,5e-07
792.42,0.24855238719545505,0,1e-05,1,1e-07,5e-07
792.42,0.2243403338718363,0,1e-05,1,1e-07,5e-07
920.578,0.18013706080713587,0,1e-05,1,1e-07,5e-07
920.578,0.18196513104722317,0,1e-05,1,1e-07,5e-07
920.578,0.19643135421536542,0,1e-05,1,1e-07,5e-07
920.578,0.19503489847715735,0,1e-05,1,1e-07,5e-07
920.578,0.19501112759643918,0,1e-05,1,1e-07,5e-07
920.578,0.2219467401285583,0,1e-05,1,1e-07,5e-07
1048.736,0.1758866830247602,0,1e-05,1,1e-07,5e-07
1048.736,0.17695989061075662,0,1e-05,1,1e-07,5e-07
1048.736,0.1819726634650905,0,1e-05,1,1e-07,5e-07
1048.736,0.1915066050733447,0,1e-05,1,1e-07,5e-07
1048.736,0.20736355526721273,0,1e-05,1,1e-07,5e-07
1048.736,0.2065606527349929,0,1e-05,1,1e-07,5e-07
1176.894,0.18742883170120703,0,1e-05,1,1e-07,5e-07
1176.894,0.17913338174776083,0,1e-05,1,1e-07,5e-07
1176.894,0.187362845251608,0,1e-05,1,1e-07,5e-07
1176.894,0.18921750342493351,0,1e-05,1,1e-07,5e-07
1176.894,0.20721369161868203,0,1e-05,1,1e-07,5e-07
1176.894,0.21158182989690721,0,1e-05,1,1e-07,5e-07
1305.052,0.18932978466005324,0,1e-05,1,1e-07,5e-07
1305.052,0.22740398498411782,0,1e-05,1,1e-07,5e-07
1305.052,0.20563888205884764,0,1e-05,1,1e-07,5e-07
1305.052,0.20348185814013617,0,1e-05,1,1e-07,5e-07
1305.052,0.1933982841355242,0,1e-05,1,1e-07,5e-07
1305.052,0.1799015081563558,0,1e-05,1,1e-07,5e-07
1433.21,0.1937408533153214,0,1e-05,1,1e-07,5e-07
1433.21,0.1819992968475331,0,1e-05,1,1e-07,5e-07
1433.21,0.19991783073130648,0,1e-05,1,1e-07,5e-07
1433.21,0.21439845668186602,0,1e-05,1,1e-07,5e-07
1433.21,0.20162863686487403,0,1e-05,1,1e-07,5e-07
1433.21,0.18121871772463652,0,1e-05,1,1e-07,5e-07
1561.368,0.18254865034526052,0,1e-05,1,1e-07,5e-07
1561.368,0.18043294231466925,0,1e-05,1,1e-07,5e-07
1561.368,0.19879919946631086,0,1e-05,1,1e-07,5e-07
1561.368,0.20176780554139045,0,1e-05,1,1e-07,5e-07
1561.368,0.18266705573387804,0,1e-05,1,1e-07,5e-07
1561.368,0.17840805123513268,0,1e-05,1,1e-07,5e-07
1689.526,0.22226798462383307,0,1e-05,1,1e-07,5e-07
1689.526,0.19094948550046772,0,1e-05,1,1e-07,5e-07
1689.526,0.19576635365271366,0,1e-05,1,1e-07,5e-07
1689.526,0.6044198895027625,0,1e-05,1,1e-07,5e-07
1689.526,0.1882747557240776,0,1e-05,1,1e-07,5e-07
1689.526,0.1802401272963981,0,1e-05,1,1e-07,5e-07
1817.684,0.08674738762647205,0,1e-05,1,1e-07,5e-07
1817.684,0.09661762475352646,0,1e-05,1,1e-07,5e-07
1817.684,0.1905362245755589,0,1e-05,1,1e-07,5e-07
1817.684,0.18125,0,1e-05,1,1e-07,5e-07
1817.684,0.1926202977774581,0,1e-05,1,1e-07,5e-07
1817.684,0.1811006031722392,0,1e-05,1,1e-07,5e-07
1945.842,0.1737297789929369,0,1e-05,1,1e-07,5e-07
1945.842,0.17362808264830037,0,1e-05,1,1e-07,5e-07
1945.842,0.19445345442750567,0,1e-05,1,1e-07,5e-07
1945.842,0.18705957719410635,0,1e-05,1,1e-07,5e-07
1945.842,0.1683661370642637,0,1e-05,1,1e-07,5e-07
1945.842,0.17150415166433977,0,1e-05,1,1e-07,5e-07
